2238.550049 	0.975587 		
2238.5 	1.000512 		
2238.449951 	0.925522 		
2238.399902 	0.873886 		
2238.350098 	0.87706 		
2238.300049 	0.847034 		
2238.25 	0.826983 		
2238.199951 	0.830219 		
2238.149902 	0.779689 		
2238.100098 	0.786606 		
2238.050049 	0.82626 		
2238 	0.762397 		
